OBJECTID,Survey By,Date Audited,Type of Crosswalk,Width of Crosswalk,Cross Slope of Crosswalk,Crosswalk Paint Condition,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Asset ID,x,y
108,JB,9/20/2023 2:24:24 PM,T,12,<= 2%,P,c5057a2b-6e97-4b97-96c8-0ab58df33787,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01773,1728411.59916514,674532.984327227
109,JB,9/6/2023 5:06:37 PM,L,10,<= 2%,G,c46cc27d-e9ba-47ef-ab6f-e612d6cbf1a4,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/15/2024 1:47:09 PM,CRW-01716,1730993.26099655,673267.174194813
110,LW,8/9/2023 5:14:01 PM,L,10,2% - 5%,G,b97bdf92-9293-4009-b9f9-133c7a22a10b,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01373,1734388.90578005,663818.668485567
111,TR,9/9/2023 7:11:01 PM,L,10,2% - 5%,G,5938c73d-502f-4ca0-8c5c-01561c0c7864,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01741,1750592.49574813,674070.516420141
112,JE,6/21/2023 5:26:21 PM,L,30,2% - 5%,G,f2b4afd9-d7d3-40ee-85fe-eb20fe6e8f19,ENORTON,6/28/2023 3:39:38 PM,ENORTON,6/28/2023 3:39:38 PM,CRW-00565,1737158.90647364,667690.964218646
113,CW,5/28/2023 8:23:11 PM,L,10,2% - 5%,G,50a31238-4b53-4fa3-a7cb-a237f0b89aae,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00200,1731345.60510814,669625.526950568
114,JoS,9/19/2023 7:27:24 PM,L,10,2% - 5%,P,d0739ff3-5b93-41d2-9241-76a9baab83dd,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01759,1732524.83273655,661557.673335642
115,CW,5/25/2023 7:03:14 PM,L,10,2% - 5%,F,9fa9cf19-f931-4f1c-8a34-16e531d6b917,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00144,1738935.36387873,663660.902396888
116,RL,6/7/2023 1:09:06 PM,L,10,2% - 5%,P,6f008951-391b-4cf5-baad-0b0e410175c9,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 2:02:58 PM,CRW-00328,1732827.82589696,676030.90488781
117,TR,9/1/2023 6:01:18 PM,L,10,<= 2%,P,9cf9f083-8a2a-4d83-9140-ef8a3112ce92,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01681,1741454.54716055,656088.353565648
118,CW,6/15/2023 9:14:21 PM,L,10,2% - 5%,F,2c381b8f-ee51-477a-961b-346eeb13b65f,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:39:44 PM,CRW-00456,1742591.34902081,663617.722365141
119,KB,7/4/2023 1:37:05 PM,L,10,2% - 5%,F,8754b6a9-617d-4b9e-8d28-333e6c44a2bf,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00924,1732320.9364908,649382.754115984
120,SD,9/7/2023 2:00:31 PM,L,10,2% - 5%,F,9ddee61b-328f-4ef7-bfae-57bc422f159b,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/15/2024 1:42:03 PM,CRW-01726,1731182.97354364,672937.406809732
121,LW,8/9/2023 5:45:17 PM,L,8,<= 2%,F,8e541b58-c6de-4c50-a519-6b0eaddf7ea9,ENORTON,8/14/2023 6:03:25 PM,ENORTON,8/14/2023 6:03:25 PM,CRW-01375,1731954.11471789,662911.470168725
122,AD,6/28/2023 7:17:00 PM,L,10,<= 2%,P,724861e9-1252-45a1-b284-a73feedd5a78,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00860,1732907.77521214,665409.021275982
123,KB,8/2/2023 2:14:32 PM,L,10,> 5%,F,13b241c0-73d4-46de-9186-a75b59219217,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01240,1732127.38471255,654989.141525224
124,CW,5/25/2023 5:32:11 PM,L,10,<= 2%,P,0ee7b3c4-2a1d-4bdc-a7e7-2ebeadbc2d93,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00101,1740415.52331997,665577.366411731
125,JSw,8/9/2023 7:09:01 PM,T,8,<= 2%,P,ad630a57-f607-4277-bdc3-c9a67b056051,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01377,1727376.41357148,663873.234321311
126,CW,5/25/2023 7:54:21 PM,T,12,2% - 5%,P,6ac8a317-5b53-4a34-99a7-e770ba3f258d,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00166,1739847.33515188,664719.299558312
127,LW,8/18/2023 1:01:00 PM,L,10,<= 2%,G,c6c1352a-0bc2-44db-bf9b-fedf4a44f6e7,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01525,1743882.54164839,662478.68264848
128,LW,8/16/2023 12:47:02 PM,L,10,<= 2%,P,d54b82ff-6763-448c-afbf-98b213c69cb1,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01483,1743081.31162356,661869.529995397
129,JoS,7/31/2023 5:48:06 PM,L,10,2% - 5%,G,6623d9bc-6254-427c-a9fa-1255ba973c9b,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:27:35 PM,CRW-01206,1728797.18435197,660559.425004065
130,CW,5/30/2023 1:51:02 PM,L,10,2% - 5%,G,dd60729f-8374-4cf6-a0cc-67be55357a52,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00218,1738690.88011572,666046.713242054
131,SD,9/1/2023 1:59:06 PM,L,10,2% - 5%,G,8ba00511-86f2-416b-a010-76201c9e1d3e,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01675,1733205.34384272,677155.339318722
132,JoS,6/26/2023 2:15:05 PM,L,10,2% - 5%,P,9b04b17e-f1a9-445b-b2da-83191a8a7710,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00759,1737361.74957189,668713.069785982
133,JS,6/2/2023 4:34:13 PM,L,10,2% - 5%,G,e7304a27-24a8-46ac-9c64-5a55ef3711ae,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00290,1737927.60506748,665599.764332816
134,RL,6/21/2023 6:23:18 PM,L,10,<= 2%,P,84673626-321b-41bc-8805-b0a02e36608e,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/17/2024 1:52:27 PM,CRW-00572,1738067.36463048,669069.769859985
135,AD,7/10/2023 7:48:33 PM,L,10,2% - 5%,G,942837e5-7228-4b8b-afdc-da6bf35d7639,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-01006,1734709.10363047,653729.606314644
136,SD,7/31/2023 6:39:29 PM,L,10,<= 2%,G,b1fb04d4-b56b-40a4-bfe5-6ba97cdc2b3a,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:27:35 PM,CRW-01208,1733107.0766508,656924.514951065
137,JoS,8/17/2023 4:37:07 PM,L,10,2% - 5%,P,50d7f1a3-9667-4c08-8b40-c82b0be44ec1,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01514,1734615.86726838,661542.229796976
138,JSw,10/2/2023 4:08:05 PM,L,10,> 5%,G,cca52130-3fad-4ef1-a867-ed978fcd341a,ENORTON,10/9/2023 3:25:06 PM,ENORTON,10/9/2023 3:25:06 PM,CRW-01833,1750912.77561939,670019.334233806
139,LW,8/14/2023 3:41:05 PM,L,10,<= 2%,G,097f8d88-d67d-4747-8ed5-406e8b41ea83,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:38:21 PM,CRW-01436,1732874.00985973,664431.241735473
140,CW,7/10/2023 9:23:35 PM,L,10,2% - 5%,F,10dade21-37fe-49fa-add6-b342260ce832,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/17/2023 4:49:20 PM,CRW-01014,1729625.72567388,668789.027967393
141,RL,6/16/2023 3:16:01 PM,L,10,<= 2%,P,381d8af5-6083-432f-b0ce-78b900981dbd,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:39:44 PM,CRW-00467,1735485.18902056,669582.816077977
142,MT,5/25/2023 8:56:30 PM,L,10,<= 2%,G,d7734f82-12dd-4b10-8b1b-aa6c97088307,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00184,1742968.45620622,668235.585176647
143,SD,8/18/2023 12:38:07 PM,L,10,2% - 5%,P,f8bddeb2-b240-49a2-b43c-ed30e84dac24,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01521,1732135.11009081,658180.30869931
144,KB,7/20/2023 1:06:04 PM,L,10,2% - 5%,G,3c2ad025-8b28-41f4-976e-8884edee7c64,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01120,1732243.67942747,656104.946052149
145,KB,7/5/2023 2:00:01 PM,L,10,> 5%,G,7d88fe34-345d-4f75-abf3-bbdbea22bfca,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00957,1733666.56634547,651553.281270981
146,CW,5/25/2023 8:11:17 PM,T,12,2% - 5%,G,9aca621f-8eef-4c37-aea0-74c7431896b9,ENORTON,5/30/2023 5:31:38 PM,ENORTON,5/30/2023 5:31:38 PM,CRW-00174,1740378.41840731,665072.141044229
147,LW,8/9/2023 5:13:12 PM,L,10,<= 2%,G,312b3c05-c8ee-4b6d-9338-a1901fadbcd5,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01372,1734447.6842058,663789.501221061
148,CW,5/30/2023 4:03:08 PM,L,10,2% - 5%,G,dec85feb-d920-4807-ac5e-bd9ff906874c,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00247,1738940.60665038,667356.754913315
149,JoS,6/27/2023 7:27:23 PM,L,10,2% - 5%,P,2ad417f7-58c7-430c-8ac3-8d652be27a4b,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00803,1735144.73333664,666591.395879731
150,CW,8/2/2023 7:44:04 PM,T,10,<= 2%,G,bdfe22ea-b61b-428f-9bc2-131033cbb636,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/15/2024 12:47:32 PM,CRW-01273,1726399.70128605,663013.160910234
151,LW,8/18/2023 3:17:33 PM,L,10,2% - 5%,G,8b2e3aa3-b504-4320-a986-dddc4dde5cd8,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01531,1742702.31566238,660643.248655304
152,LW,8/1/2023 12:37:03 PM,L,10,2% - 5%,G,a4965f76-b1c1-4360-9d23-16756b8fa712,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/15/2024 4:18:05 PM,CRW-01218,1726689.46153331,666540.797883809
153,LW,8/4/2023 1:16:02 PM,L,10,<= 2%,P,7cb97738-4db9-4555-ad4b-bfaaa438c2a0,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 3:54:31 PM,CRW-01291,1730169.58416621,664555.634531304
154,LW,8/23/2023 2:38:03 PM,L,10,<= 2%,F,d2ab8b95-8c71-4437-9f11-4bb3071f1eb1,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/11/2024 6:07:10 PM,CRW-01589,1747071.75114922,660189.531714976
155,LW,9/20/2023 2:04:05 PM,L,10,<= 2%,G,38e3b10c-4b8e-446c-a5a9-4834fd56ef7b,ENORTON,9/28/2023 2:05:56 PM,ENORTON,9/28/2023 2:05:56 PM,CRW-01770,1742937.23809281,645890.017663151
156,CW,5/25/2023 7:49:04 PM,T,12,<= 2%,F,b98e430d-48f1-497b-9423-306841872e05,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/24/2024 8:08:53 PM,CRW-00163,1739424.34649655,664619.497264475
157,MM,6/15/2023 12:37:01 PM,T,13,<= 2%,P,6e09040b-ce38-4832-824b-007e8a1b704f,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:39:44 PM,CRW-00437,1735743.2111423,670878.666176558
158,JoS,7/11/2023 4:07:09 PM,T,10,2% - 5%,P,c87ab6a0-9a90-4993-ae96-e6a26fe712bf,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:56:47 PM,CRW-01031,1730219.01976289,661805.62100248
159,SD,8/15/2023 12:26:29 PM,L,10,2% - 5%,F,e18c4082-9951-46fc-9c24-6f1fe62be14c,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01457,1730798.08487771,657935.277037144
160,CW,5/30/2023 2:32:01 PM,L,10,2% - 5%,P,4ff5c29e-62c5-48de-bebe-c0755b98e662,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00227,1739164.31781714,666919.656049982
161,CW,5/25/2023 8:45:25 PM,L,9,2% - 5%,G,5709c89f-bf13-40e6-929b-0a2e2c830f9d,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00181,1739632.93039697,664188.828178316
162,SD,7/12/2023 1:25:20 PM,L,6,> 5%,P,8f2af914-b817-49bf-b96a-9458fe5a701b,ENORTON,7/17/2023 4:49:20 PM,ENORTON,8/8/2023 12:33:52 PM,CRW-01045,1734624.0499948,656749.740038142
163,RL,6/21/2023 5:14:09 PM,T,12,<= 2%,,408b29cf-f480-44d9-a69f-c25570911f23,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 1:10:40 PM,CRW-00564,1736711.53696156,669002.001622811
164,MC,7/19/2023 7:11:01 PM,L,10,2% - 5%,G,5b637609-92f0-408f-98ea-dc23e5a39d61,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:47:32 PM,CRW-01109,1738459.86679822,655594.270892397
165,CW,7/14/2023 9:51:02 PM,L,10,2% - 5%,F,95248d1a-4d94-4b8d-af87-f3ba20e05271,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/17/2023 4:49:20 PM,CRW-01092,1730779.08097872,668212.968095899
166,RL,6/19/2023 3:35:07 PM,T,12,<= 2%,G,2a8c656e-c30a-4bbd-a05f-54b321e3b092,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 1:24:33 PM,CRW-00496,1736219.92114688,669185.44220081
167,RL,6/21/2023 12:32:39 PM,L,8,<= 2%,F,25ea0a96-892f-444a-bb77-581c9edfde6a,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 1:10:40 PM,CRW-00551,1737443.83306913,670295.459993899
168,JoS,8/17/2023 5:33:03 PM,L,10,2% - 5%,P,4ea170c3-4aeb-42c6-ad52-36ae2b2f15b5,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01517,1734536.75784655,661041.437491477
169,RL,6/23/2023 12:25:08 PM,L,10,<= 2%,P,b0238fa9-5a31-445d-8491-8776b012037f,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00603,1732962.5513493,666689.040369481
170,CW,5/25/2023 6:01:01 PM,L,10,2% - 5%,P,abd9953f-322a-401d-9fd8-bbc2890a2bfe,ENORTON,5/30/2023 5:31:38 PM,ENORTON,5/30/2023 5:31:38 PM,CRW-00113,1740849.47783263,663543.341280311
171,LW,8/30/2023 12:52:03 PM,L,5,<= 2%,G,a72d0f9b-9231-4233-a028-376123cd4889,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01641,1744133.06345706,656594.892906889
172,CW,5/30/2023 12:55:01 PM,T,14,2% - 5%,P,ef794d22-5e29-4827-866e-917f277c4551,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00202,1739902.46168205,666624.992269233
173,LW,9/28/2023 1:15:03 PM,L,10,2% - 5%,F,2ba61724-e5e2-4ece-9449-aa78c3a7bb57,ENORTON,10/2/2023 4:52:19 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01813,1749070.89052364,646197.343163982
174,MC,7/19/2023 7:13:20 PM,L,10,<= 2%,G,5ef0d469-de45-454f-a5f3-b99db3cf497a,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:47:32 PM,CRW-01110,1738437.19525564,655552.576093897
175,CW,6/27/2023 7:08:17 PM,L,10,2% - 5%,G,9b4617eb-43fc-4996-8442-5f17c27b092a,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00800,1736913.69403756,663704.822584644
176,JB,8/10/2023 2:26:06 PM,L,10,<= 2%,P,24c06a1e-91bf-45f2-bea2-32fbe2521c41,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01394,1729071.92100722,658096.944364727
177,KB,6/27/2023 3:03:06 PM,L,10,<= 2%,P,252149aa-278f-4007-8d0a-04363957b677,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00781,1733423.90836622,665718.311995983
178,JE,6/9/2023 6:53:01 PM,L,10,2% - 5%,G,4faf03f2-c750-4821-bd0d-88aecc5a936d,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 1:56:27 PM,CRW-00366,1737753.14084947,666143.976170897
179,CW,5/30/2023 3:00:22 PM,L,10,2% - 5%,G,13f6de83-4915-4c80-a501-0b03ac6236d4,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00233,1738469.52950856,666522.417015061
180,JoS,9/8/2023 6:50:07 PM,L,10,2% - 5%,P,2ee0b3f6-4cba-440c-ab54-76cc036ef78c,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01738,1732834.04110764,661900.932819724
181,JoS,8/29/2023 4:39:26 PM,L,11,> 5%,F,da3f064a-7e05-4c3e-94a8-de291857c1d6,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/11/2024 5:28:36 PM,CRW-01633,1733069.91826056,661233.298000142
182,CW,10/20/2023 7:00:33 PM,NC,0,2% - 5%,NA,c7b1b7b5-729f-4184-a931-83bb4b2cf97b,ENORTON,10/23/2023 5:00:01 PM,ENORTON,10/23/2023 5:00:01 PM,CRW-01908,1748516.40869297,673110.779822558
183,KB,8/15/2023 12:26:45 PM,L,10,<= 2%,G,1f100855-62e8-4788-bae5-60edbadd7c56,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01458,1731979.05823755,657092.696701318
184,AD,7/4/2023 1:17:19 PM,L,10,2% - 5%,P,b8ab41c8-9a8b-4f5c-9884-e69d7d55d23c,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:41:24 PM,CRW-00921,1736348.99208297,654532.956413984
185,SD,8/23/2023 1:28:09 PM,L,10,<= 2%,F,90e6ec08-abd2-49c3-9c85-b1f95353582c,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:02:40 PM,CRW-01584,1737895.79673214,659296.272346646
186,MM,6/1/2023 8:17:07 PM,T,9,2% - 5%,F,a65a6400-f036-4bee-b758-ac1b4c271f63,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00284,1734550.74010205,673151.648179144
187,JB,8/8/2023 12:10:02 PM,L,10,> 5%,F,ed4ac098-1872-4ab4-8a12-60810d2a8d0c,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01336,1728683.04317605,655518.419009984
188,LW,9/5/2023 1:58:15 PM,L,10,> 5%,P,21029e34-ab57-4093-bd3c-72bd96659b25,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01699,1746618.53748871,652571.543998227
189,KB,6/27/2023 3:03:35 PM,L,10,2% - 5%,P,1f47b9b8-08c2-4669-ad14-e7ce27985aa8,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00779,1733426.5838858,665767.695755482
190,CW,7/21/2023 7:58:01 PM,L,10,2% - 5%,G,d7766542-834c-4629-9eb9-2abec4ee8be8,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01135,1729534.37218206,669236.117296308
191,TR,9/5/2023 3:35:03 PM,L,10,<= 2%,G,b6413504-9ebc-43a8-81bc-ca35dde1da12,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/15/2024 1:47:09 PM,CRW-01708,1742559.57119723,655931.258735478
192,CW,7/10/2023 10:59:13 PM,L,10,2% - 5%,G,21f166c7-c80e-431d-9cc0-a02f41ca203d,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-01018,1729849.48605314,667261.705234647
193,SD,9/5/2023 1:26:12 PM,T,9,> 5%,F,5d8caf85-1161-4d17-a174-82e14cf5506b,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/11/2024 4:55:19 PM,CRW-01694,1730101.00392281,673202.647092894
194,JSw,10/6/2023 3:27:49 PM,NC,0,<= 2%,NA,9646d2bb-db2f-46b8-9a99-10ac9d1ad54a,ENORTON,10/9/2023 3:25:06 PM,ENORTON,10/9/2023 3:25:06 PM,CRW-01861,1750788.50093356,668978.874044389
195,JSw,8/16/2023 4:35:16 PM,L,10,<= 2%,G,baf341c9-7ce8-44ac-87d0-5bf085e46012,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:49:09 PM,CRW-01492,1744683.67127971,662396.303220063
196,JS,6/15/2023 3:06:23 PM,L,8,<= 2%,P,c61a65d6-541c-4db4-9887-2ed7adbac279,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:39:44 PM,CRW-00442,1737143.38189839,666431.45623897
197,KB,8/21/2023 4:52:03 PM,T,9,> 5%,G,c9727b06-0f52-481e-b86d-5063b00aa1ad,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:38:04 PM,CRW-01554,1740580.98033814,659231.695704147
198,KB,8/28/2023 5:54:12 PM,L,10,<= 2%,G,d0bae26c-e91c-417e-ab25-362511b07aaa,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01618,1736052.62850247,659167.467486143
199,CW,5/25/2023 8:46:27 PM,L,9,2% - 5%,P,0c4172ee-fff0-4c23-be1a-a80ce4eb98d9,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00182,1739644.00813071,664213.569926724
200,CW,8/1/2023 12:06:03 AM,L,10,2% - 5%,P,ce53ea12-3364-46a5-b708-124fa501c151,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:27:35 PM,CRW-01211,1730524.48896822,668931.642511562
201,JoS,11/3/2023 6:53:02 PM,L,10,2% - 5%,G,ba5ebfbb-102e-4404-ba32-95a3f47f5c23,ENORTON,11/6/2023 3:33:43 PM,ENORTON,7/15/2024 1:12:20 PM,CRW-01940,1742294.77776356,680304.492797315
202,LW,8/21/2023 12:21:02 PM,L,12,<= 2%,P,fd5ff929-5e0e-4a8e-802a-928a60880850,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/11/2024 6:31:06 PM,CRW-01548,1743353.24480672,659327.587572724
203,KB,6/28/2023 1:08:28 PM,L,10,<= 2%,G,45dcfee9-086a-46d2-80bd-82a14c7bac47,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00823,1734532.88219814,666316.37740089
204,ML,12/8/2023 7:46:00 PM,L,10,2% - 5%,P,2221e859-9dea-4725-9b97-693fff851bdf,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-02050,1741020.8935003,682538.444694221
205,CW,8/14/2023 8:52:00 PM,L,10,2% - 5%,P,eeed90ad-a1b3-4e6d-9132-85b52b3d24d1,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01449,1745298.63100781,663586.318556562
206,KB,9/5/2023 12:46:23 PM,T,10,2% - 5%,F,dc09939b-6b89-4182-8350-0ef8d214eaef,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01689,1731489.58251047,673356.188124388
207,JE,6/8/2023 4:17:09 PM,L,10,2% - 5%,G,8f7cfb78-53fd-4dee-978e-bc03a1d20ac5,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 1:56:27 PM,CRW-00346,1736972.33204363,665048.19621022
208,CW,5/30/2023 2:22:04 PM,L,10,2% - 5%,F,7ad721f4-21ea-4a56-8e48-d2963893b905,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00224,1739397.09195788,667050.880525067
209,RL,6/6/2023 2:47:08 PM,L,13,2% - 5%,F,c9174c63-7b9d-4b2a-8b33-afaa5ca4b033,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 2:02:58 PM,CRW-00320,1732781.21739438,673100.308386818
210,CW,5/25/2023 6:05:30 PM,L,10,2% - 5%,P,83acbc7c-ffd6-411a-8ca5-9f6ee0423225,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/24/2024 8:23:08 PM,CRW-00116,1740815.7364303,663518.966329068
211,KB,11/23/2023 3:46:29 PM,T,10,<= 2%,G,bc2f7552-71a5-455a-9724-42ce1a602c7a,ENORTON,11/27/2023 3:59:39 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-01995,1738567.30982481,673773.652184471
212,MT,5/26/2023 3:02:55 PM,L,10,<= 2%,G,492b1c7d-21ac-4edd-b17a-317cb66f4f57,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00189,1743090.45694648,668353.412696898
213,JoS,9/1/2023 5:50:02 PM,L,10,2% - 5%,F,216d38d4-2d04-4695-924b-c17dcc486064,ENORTON,9/6/2023 4:10:45 PM,ENORTON,9/6/2023 4:10:45 PM,CRW-01680,1732496.68646739,661290.148280144
214,MT,6/8/2023 5:28:00 PM,L,0,<= 2%,P,6075ce38-9382-43a9-8852-cc499fc794de,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/17/2024 4:22:18 PM,CRW-00349,1735372.90545247,674347.389554054
215,CW,7/25/2023 4:54:46 PM,L,10,2% - 5%,F,2a8c68ad-2c1a-4e55-bb8a-8f39a84bf062,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01162,1731801.33483972,666051.603324145
216,CW,10/2/2023 8:06:23 PM,L,8,2% - 5%,F,666250f2-aa48-44e2-b84a-00033c4fdcf5,ENORTON,10/9/2023 3:25:06 PM,ENORTON,7/11/2024 3:17:46 PM,CRW-01839,1747202.23678064,672154.321105555
